Physical Record ID,BL record ID,ARK
000777557,014807921,ark:/81055/vdc_000000059A48
000557686,014939402,ark:/81055/vdc_000000021318
003980305,014832570,ark:/81055/vdc_00000002CE68
003980307,014832571,ark:/81055/vdc_00000002EA28
003980308,014832572,ark:/81055/vdc_00000002CEEC
003980311,014832573,ark:/81055/vdc_00000002DBFA
003980320,014841649,ark:/81055/vdc_000000005FE2
003980310,014912750,ark:/81055/vdc_00000001ED86
003980325,014832575,ark:/81055/vdc_00000002B0B0
003980326,014824896,ark:/81055/vdc_00000002D768
003980324,014841650,ark:/81055/vdc_0000000046B6
003980323,014832574,ark:/81055/vdc_000000000B8E
003980256,014768324,ark:/81055/vdc_000000059844
000557660,014806555,ark:/81055/vdc_00000001EDFE
000557667,014806557,ark:/81055/vdc_000000044064
001453853,014811806,ark:/81055/vdc_000000031BA2
001762496,014860547,ark:/81055/vdc_000000009F48
003980125,014841647,ark:/81055/vdc_000000005DE4
003994934,014756421,ark:/81055/vdc_000000054714
003980118,014832568,ark:/81055/vdc_00000005B1D6
000889308,014860308,ark:/81055/vdc_00000000984C
003502878,014830206,ark:/81055/vdc_00000000016E
002324736,014860729,ark:/81055/vdc_00000000A0A4
002322263,014818012,ark:/81055/vdc_000000044670
002321728,014818008,ark:/81055/vdc_00000000094E
000078885,014803975,ark:/81055/vdc_0000000002A0
003979843,014832564,ark:/81055/vdc_000000007D2E
001684859,014840276,ark:/81055/vdc_000000003B34
002217924,014817367,ark:/81055/vdc_00000005944E
001684860,014840277,ark:/81055/vdc_000000005262
003072537,015178413,ark:/81055/vdc_000000026370
002286311,014817607,ark:/81055/vdc_00000002F670
000465735,015105865,ark:/81055/vdc_0000000225FC
000128013,014871135,ark:/81055/vdc_00000001339E
003979491,014848293,ark:/81055/vdc_00000000766E
003979497,014891838,ark:/81055/vdc_00000001A63A
003979488,014940067,ark:/81055/vdc_000000021FF0
003979498,014905540,ark:/81055/vdc_00000001DA5A
003979507,014919487,ark:/81055/vdc_000000020328
000128010,014756056,ark:/81055/vdc_000000053BB6
003979320,014873171,ark:/81055/vdc_000000012360
003979290,014919486,ark:/81055/vdc_00000001FF68
003979187,014905539,ark:/81055/vdc_00000001E5EE
000067543,014635256,ark:/81055/vdc_0000000411CC
003979068,014832559,ark:/81055/vdc_000000040C9E
000608100,014822916,ark:/81055/vdc_000000001D28
002674278,015106171,ark:/81055/vdc_000000022EF0
003979074,014891836,ark:/81055/vdc_0000000191E8
001525635,014812341,ark:/81055/vdc_0000000561F6
000632488,014635304,ark:/81055/vdc_0000000431D6
000689765,014939414,ark:/81055/vdc_000000021060
000683760,014871431,ark:/81055/vdc_000000014AEA
003977527,015211155,ark:/81055/vdc_000000026CE2
000259888,014816275,ark:/81055/vdc_0000000291D8
003607814,014830756,ark:/81055/vdc_000000037CCE
003977260,014832550,ark:/81055/vdc_00000002A366
003211729,014841154,ark:/81055/vdc_00000000301E
003815405,014628955,ark:/81055/vdc_0000000397C8
002660154,014823185,ark:/81055/vdc_00000000107A
000887727,014603463,ark:/81055/vdc_000000028E7E
003602207,014602876,ark:/81055/vdc_000000028056
003759021,014831337,ark:/81055/vdc_0000000318F0
000367037,014805406,ark:/81055/vdc_00000002CDC6
000307820,014805205,ark:/81055/vdc_000000000396
002250888,014817417,ark:/81055/vdc_0000000594E4
002640686,014826324,ark:/81055/vdc_0000000350B8
003982049,014862510,ark:/81055/vdc_00000000B754
003597407,014830669,ark:/81055/vdc_000000000AB0
003976870,014832538,ark:/81055/vdc_000000036DBC
003976871,014824884,ark:/81055/vdc_000000036DC2
003539283,014830402,ark:/81055/vdc_00000003F0B4
003376586,014768168,ark:/81055/vdc_000000057066
001089789,014809994,ark:/81055/vdc_000000035FB2
000785404,014807957,ark:/81055/vdc_00000003516C
000443743,014767523,ark:/81055/vdc_0000000565DA
000443740,014805782,ark:/81055/vdc_00000000105C
000443744,014839451,ark:/81055/vdc_000000005CD6
000085336,014804023,ark:/81055/vdc_00000005993A
000049026,014860024,ark:/81055/vdc_00000000957C
001255331,014810906,ark:/81055/vdc_00000003F04E
003916359,014832097,ark:/81055/vdc_00000003070E
002204962,014817278,ark:/81055/vdc_00000004CFF8
002326512,014818064,ark:/81055/vdc_0000000355D4
003976723,014832533,ark:/81055/vdc_000000000384
003976722,014832532,ark:/81055/vdc_000000057B1C
003976500,015178551,ark:/81055/vdc_000000026904
001206201,014879725,ark:/81055/vdc_0000000175DA
003976516,014832531,ark:/81055/vdc_0000000525EA
003976543,014824882,ark:/81055/vdc_000000055608
000389329,015210846,ark:/81055/vdc_000000026E56
003928194,014940054,ark:/81055/vdc_0000000215DC
003975804,014832529,ark:/81055/vdc_00000005210A
003975796,014796396,ark:/81055/vdc_00000005DC54
000982450,014939456,ark:/81055/vdc_0000000215FA
000216215,015173001,ark:/81055/vdc_0000000253A4
003975280,014832526,ark:/81055/vdc_0000000330E4
003975230,014832509,ark:/81055/vdc_00000004EAE0
003975232,014832510,ark:/81055/vdc_00000004EB52
003975234,014832511,ark:/81055/vdc_00000004EAF8
001580764,014774088,ark:/81055/vdc_000000052680
003979069,014940066,ark:/81055/vdc_000000022446
003975250,014832516,ark:/81055/vdc_00000004D67C
003979073,014891835,ark:/81055/vdc_00000001A06A
003975256,014832518,ark:/81055/vdc_000000037FFE
003975261,014832519,ark:/81055/vdc_000000039474
003975264,014832520,ark:/81055/vdc_00000004CBDE
003975265,014832521,ark:/81055/vdc_00000004CDE8
003975266,014832522,ark:/81055/vdc_00000003303C
003975274,014832523,ark:/81055/vdc_000000038DAE
003975229,014832508,ark:/81055/vdc_000000032FFA
003975242,014832513,ark:/81055/vdc_000000051012
003979081,014880485,ark:/81055/vdc_0000000174D2
003975276,014832524,ark:/81055/vdc_000000043C62
003979082,014891837,ark:/81055/vdc_000000018FEA
003634734,014830894,ark:/81055/vdc_000000054AE0
002662363,014826430,ark:/81055/vdc_000000055A82
002321752,014818009,ark:/81055/vdc_00000005D606
003974927,015174116,ark:/81055/vdc_0000000257E2
003974893,014610234,ark:/81055/vdc_00000002D540
003210983,014602983,ark:/81055/vdc_0000000282F0
002207933,015742942,ark:/81055/vdc_00000003188A
002604822,014628891,ark:/81055/vdc_000000038A4E
003689720,015115853,ark:/81055/vdc_00000002492A
002127999,014872193,ark:/81055/vdc_00000001320C
002169388,014817147,ark:/81055/vdc_00000005CE98
001699243,014813445,ark:/81055/vdc_00000005DA1A
001253003,014810870,ark:/81055/vdc_00000002E038
003423553,014867656,ark:/81055/vdc_00000000E00A
003973905,014603281,ark:/81055/vdc_0000000286BC
000084222,014822867,ark:/81055/vdc_000000001C62
003973757,014867944,ark:/81055/vdc_00000000EAEA
003973671,015115880,ark:/81055/vdc_000000024D68
003973630,014832497,ark:/81055/vdc_00000005E056
003499793,015211124,ark:/81055/vdc_000000026B9E
003972957,014832492,ark:/81055/vdc_000000032FA0
003744241,014831310,ark:/81055/vdc_00000002D582
003038607,014823649,ark:/81055/vdc_00000000E9F4
003973262,014643624,ark:/81055/vdc_0000000460B0
003973198,014832494,ark:/81055/vdc_000000054A62
003973196,014605694,ark:/81055/vdc_000000029B80
003973199,014832495,ark:/81055/vdc_0000000318D2
003908903,014832047,ark:/81055/vdc_000000041862
003973004,014841642,ark:/81055/vdc_000000002C4C
003908902,014832046,ark:/81055/vdc_00000004981E
003973006,015115879,ark:/81055/vdc_0000000244DA
003972594,014880484,ark:/81055/vdc_000000016C26
003972596,014768319,ark:/81055/vdc_000000056A00
003972571,014832490,ark:/81055/vdc_00000005B00E
003908898,014832045,ark:/81055/vdc_000000041A12
003906918,014832019,ark:/81055/vdc_000000041808
003904990,014832004,ark:/81055/vdc_000000044FD0
002813979,014827191,ark:/81055/vdc_000000046740
003972466,014832488,ark:/81055/vdc_00000002B1F4
003700274,014831243,ark:/81055/vdc_000000046722
003625351,014830830,ark:/81055/vdc_00000003F480
003561342,014830495,ark:/81055/vdc_000000036798
003531376,014830366,ark:/81055/vdc_000000049812
003461200,014829966,ark:/81055/vdc_000000054498
003370668,014829482,ark:/81055/vdc_000000046728
003370689,014829484,ark:/81055/vdc_00000004A022
003166856,014880249,ark:/81055/vdc_0000000172B0
003971822,014832481,ark:/81055/vdc_000000029202
003971827,014862509,ark:/81055/vdc_00000000C144
003971828,014832482,ark:/81055/vdc_00000002C1F6
003971739,014623002,ark:/81055/vdc_00000003705C
003971585,014832479,ark:/81055/vdc_0000000291F6
003971584,014832478,ark:/81055/vdc_000000029196
002813683,014827181,ark:/81055/vdc_00000003F144
002813682,014827180,ark:/81055/vdc_000000041D8A
002556729,015111219,ark:/81055/vdc_000000023EB0
002538991,014825859,ark:/81055/vdc_0000000405D2
002494703,014819167,ark:/81055/vdc_00000003F276
003970965,014832475,ark:/81055/vdc_000000056B5C
003970908,014608394,ark:/81055/vdc_00000002AFA8
003970909,014873166,ark:/81055/vdc_000000014520
003970785,015115878,ark:/81055/vdc_000000024BB8
003970766,015106336,ark:/81055/vdc_000000023AC0
003970769,014880482,ark:/81055/vdc_000000015E6A
003970728,015115877,ark:/81055/vdc_000000024C1E
002463493,014819040,ark:/81055/vdc_000000035ED4
003970557,014603044,ark:/81055/vdc_000000028440
003970512,014824873,ark:/81055/vdc_00000005A6FC
003970511,014832474,ark:/81055/vdc_00000005B722
003970494,014756417,ark:/81055/vdc_000000055DB8
002441249,014818910,ark:/81055/vdc_0000000337B6
002420517,014818776,ark:/81055/vdc_00000002FB0E
002333293,014818142,ark:/81055/vdc_00000003AC14
002333311,014818148,ark:/81055/vdc_000000049A9A
002333321,014818151,ark:/81055/vdc_00000004A0CA
002310949,014817893,ark:/81055/vdc_000000045EC4
002262354,014817481,ark:/81055/vdc_000000041D96
002065651,014815456,ark:/81055/vdc_000000040524
002042079,014815352,ark:/81055/vdc_000000040116
001954707,014815026,ark:/81055/vdc_000000041A18
001941650,014814887,ark:/81055/vdc_0000000416EE
001849835,014814433,ark:/81055/vdc_00000003BFCA
001729517,014813671,ark:/81055/vdc_00000004982A
001602670,014812811,ark:/81055/vdc_000000038BB6
001511415,014812257,ark:/81055/vdc_00000003B73C
001511396,014812256,ark:/81055/vdc_000000041A0C
003969539,014832467,ark:/81055/vdc_00000005CED4
001511416,014812258,ark:/81055/vdc_000000041790
001394600,014811549,ark:/81055/vdc_000000033360
001394559,014811533,ark:/81055/vdc_0000000416DC
001057673,014809915,ark:/81055/vdc_00000005B416
000974114,014809356,ark:/81055/vdc_00000003560A
000886669,014808862,ark:/81055/vdc_000000039A86
000837320,014808466,ark:/81055/vdc_000000040EC6
003969068,015173220,ark:/81055/vdc_0000000252CC
000822884,014808312,ark:/81055/vdc_000000040674
000814021,014808180,ark:/81055/vdc_00000003BF70
000775271,014616637,ark:/81055/vdc_00000002F0EE
000741930,014807610,ark:/81055/vdc_00000005105A
000741931,014807611,ark:/81055/vdc_0000000337AA
000741947,014807615,ark:/81055/vdc_00000004A09A
000741974,014807624,ark:/81055/vdc_000000041A42
000741971,014807622,ark:/81055/vdc_00000003324C
000714801,014807382,ark:/81055/vdc_00000003DB3C
000652638,014807064,ark:/81055/vdc_00000004503C
000584472,014806737,ark:/81055/vdc_00000003BF82
000536444,014806367,ark:/81055/vdc_0000000417EA
000510689,014806208,ark:/81055/vdc_0000000409B0
000377194,014805513,ark:/81055/vdc_00000003CBE8
000226213,014804805,ark:/81055/vdc_0000000442BC
000209605,014804712,ark:/81055/vdc_00000004504E
000209606,014804713,ark:/81055/vdc_00000003E292
000145670,014804352,ark:/81055/vdc_0000000337C8
000044208,014803747,ark:/81055/vdc_00000003F012
000886968,014808864,ark:/81055/vdc_0000000337C2
002168472,014817143,ark:/81055/vdc_000000044B98
002168695,014817146,ark:/81055/vdc_00000004A0B8
002200448,015178261,ark:/81055/vdc_000000025E06
002957298,014827616,ark:/81055/vdc_000000036BFA
001734017,014616802,ark:/81055/vdc_00000002DCD8
001595035,014603253,ark:/81055/vdc_0000000286C2
001499745,014608324,ark:/81055/vdc_00000002A9FC
000382807,014635278,ark:/81055/vdc_0000000431D0
000769893,014616635,ark:/81055/vdc_000000032370
000774817,014871478,ark:/81055/vdc_000000011538
002127360,014774124,ark:/81055/vdc_000000055194
000732978,014767585,ark:/81055/vdc_000000057078
000732974,014767584,ark:/81055/vdc_0000000597C0
000732977,014807546,ark:/81055/vdc_00000000122A
003903297,014841593,ark:/81055/vdc_0000000060E4
000810474,015178083,ark:/81055/vdc_000000025FDA
000105063,014804106,ark:/81055/vdc_00000005E02C
003689005,014628949,ark:/81055/vdc_000000037962
003669242,014824482,ark:/81055/vdc_000000001CC8
003669490,014831065,ark:/81055/vdc_00000003018C
002307879,015111204,ark:/81055/vdc_000000024102
001007907,014809596,ark:/81055/vdc_00000002F8BC
000500123,014784767,ark:/81055/vdc_00000005A504
002990964,014774181,ark:/81055/vdc_000000058DEE
003128446,014872707,ark:/81055/vdc_00000001383C
003495771,014830127,ark:/81055/vdc_000000054750
003925995,014832134,ark:/81055/vdc_00000005DB0A
000837218,015105907,ark:/81055/vdc_0000000228A8
000557691,014816390,ark:/81055/vdc_000000028764
000497868,015173016,ark:/81055/vdc_000000024E22
000497869,015111138,ark:/81055/vdc_000000024192
000497870,014879551,ark:/81055/vdc_0000000162C0
000496625,014846954,ark:/81055/vdc_0000000066E4
000188860,014885086,ark:/81055/vdc_0000000178FE
000079169,014803978,ark:/81055/vdc_00000000032A
000035847,014803722,ark:/81055/vdc_000000036444
001380912,014811487,ark:/81055/vdc_0000000532F2
002878729,014827281,ark:/81055/vdc_000000058C02
002781824,014823382,ark:/81055/vdc_0000000072EA
001380914,014811488,ark:/81055/vdc_000000007D46
001480281,014811954,ark:/81055/vdc_0000000477A8
000925149,014774047,ark:/81055/vdc_0000000570F0
000552737,015178042,ark:/81055/vdc_000000025FE0
003970699,014848290,ark:/81055/vdc_000000008CA6
003855696,014848237,ark:/81055/vdc_000000007E84
003768015,014873042,ark:/81055/vdc_000000011394
003705916,014768234,ark:/81055/vdc_000000058C62
003696809,014831202,ark:/81055/vdc_00000003F5CA
003407783,014829672,ark:/81055/vdc_000000038124
003403206,014829645,ark:/81055/vdc_0000000327AE
003313345,014829051,ark:/81055/vdc_000000029730
003313472,014829055,ark:/81055/vdc_00000002DEB2
003194024,014823880,ark:/81055/vdc_000000001AFA
003179043,014867536,ark:/81055/vdc_000000010FDA
003130214,014828471,ark:/81055/vdc_0000000308A6
003121031,014828410,ark:/81055/vdc_000000046FBC
003114253,014828360,ark:/81055/vdc_00000004426E
003103644,014828302,ark:/81055/vdc_00000003129C
003075801,014617020,ark:/81055/vdc_00000002FF7C
003065390,014828114,ark:/81055/vdc_00000003FE88
002902898,014827344,ark:/81055/vdc_000000040428
002788161,014827019,ark:/81055/vdc_000000051C24
002690996,014826575,ark:/81055/vdc_00000004065C
002653010,014826387,ark:/81055/vdc_00000002FA78
002583306,014616930,ark:/81055/vdc_00000002FCEE
002566586,014826035,ark:/81055/vdc_000000029B92
002496750,014819184,ark:/81055/vdc_00000004075E
002427874,014818819,ark:/81055/vdc_0000000003D2
002427877,014818820,ark:/81055/vdc_000000058A6A
002331914,014818131,ark:/81055/vdc_00000004A004
002324607,014818042,ark:/81055/vdc_00000003EAF0
002321143,014818000,ark:/81055/vdc_0000000400E0
002320106,014817980,ark:/81055/vdc_00000003D212
002313825,014817924,ark:/81055/vdc_00000002DD4A
002298189,014817731,ark:/81055/vdc_00000003D1F4
001776716,014814076,ark:/81055/vdc_00000004672E
001708679,014767800,ark:/81055/vdc_000000058D52
001673786,014813252,ark:/81055/vdc_000000058DF4
001649807,014616781,ark:/81055/vdc_00000002FD18
001474651,015105999,ark:/81055/vdc_00000002375A
001268313,014810994,ark:/81055/vdc_000000032142
001268314,014810995,ark:/81055/vdc_0000000382DA
001268316,014810996,ark:/81055/vdc_0000000308EE
001268310,014816725,ark:/81055/vdc_000000029568
001268321,014816726,ark:/81055/vdc_00000002956E
001245344,015111151,ark:/81055/vdc_000000024090
001205243,014810415,ark:/81055/vdc_0000000350A6
000155010,014804381,ark:/81055/vdc_0000000402DE
002303590,014817785,ark:/81055/vdc_00000002FAEA
001169479,014810212,ark:/81055/vdc_0000000005BE
001631556,014813030,ark:/81055/vdc_0000000464AC
003632207,014830886,ark:/81055/vdc_0000000459C6
001890795,014891369,ark:/81055/vdc_0000000199DA
003968310,014617194,ark:/81055/vdc_000000030630
001987467,014756229,ark:/81055/vdc_0000000541D4
003922870,014617184,ark:/81055/vdc_00000002F886
001032054,014860371,ark:/81055/vdc_000000009846
001972737,014815196,ark:/81055/vdc_000000035916
002331607,014603263,ark:/81055/vdc_0000000286DA
002905810,014823498,ark:/81055/vdc_00000000208E
000370311,014939368,ark:/81055/vdc_000000021564
000370312,014939369,ark:/81055/vdc_00000002156A
000853238,014860296,ark:/81055/vdc_00000000AB7E
003209891,014847982,ark:/81055/vdc_000000007DE8
001885818,014767849,ark:/81055/vdc_00000005903A
001755452,014813894,ark:/81055/vdc_000000000E88
001755453,014813895,ark:/81055/vdc_0000000004BC
001755454,014767812,ark:/81055/vdc_000000058944
001731857,014767807,ark:/81055/vdc_000000058086
001684972,014767795,ark:/81055/vdc_00000005905E
001382291,014811495,ark:/81055/vdc_0000000563D6
001203024,014810405,ark:/81055/vdc_000000000AE6
000620960,014822917,ark:/81055/vdc_000000001E6C
003966557,014867941,ark:/81055/vdc_00000000E130
003966447,014841640,ark:/81055/vdc_0000000040AA
003966336,014862508,ark:/81055/vdc_00000000D986
001728970,014871990,ark:/81055/vdc_000000011C5E
003966235,014867940,ark:/81055/vdc_00000000F48C
003966054,014824824,ark:/81055/vdc_000000050FFA
003965868,014862507,ark:/81055/vdc_00000000D6FE
003965783,014891832,ark:/81055/vdc_000000018EFA
000249094,014839360,ark:/81055/vdc_0000000027C0
002672603,014774159,ark:/81055/vdc_00000005994C
003128897,014872708,ark:/81055/vdc_000000012516
003965073,015106335,ark:/81055/vdc_000000023076
003964576,014867939,ark:/81055/vdc_000000010C56
003964596,014832361,ark:/81055/vdc_000000033F18
003964587,014832360,ark:/81055/vdc_00000002A77A
003964541,015211154,ark:/81055/vdc_000000026BA4
003964366,014905538,ark:/81055/vdc_00000001E0A2
003964304,014832359,ark:/81055/vdc_000000034644
003964259,014867937,ark:/81055/vdc_00000001044C
003964262,014867938,ark:/81055/vdc_00000000FF36
000237796,014871197,ark:/81055/vdc_000000013998
000028004,014750975,ark:/81055/vdc_000000051C42
003208485,015174082,ark:/81055/vdc_000000025704
003964204,014848287,ark:/81055/vdc_000000006A14
003964206,014832356,ark:/81055/vdc_000000055A40
003964209,014880480,ark:/81055/vdc_00000001745A
003980996,014940068,ark:/81055/vdc_0000000213B4
003964076,014841639,ark:/81055/vdc_0000000041FA
003963964,014873163,ark:/81055/vdc_000000011A72
003963806,015115876,ark:/81055/vdc_0000000247E0
003963802,014848286,ark:/81055/vdc_0000000078EA
003963763,014912746,ark:/81055/vdc_00000001F6FE
003908938,014940050,ark:/81055/vdc_00000002176E
003841320,014940035,ark:/81055/vdc_0000000213A2
003963712,014832353,ark:/81055/vdc_00000002AA32
003963334,014832352,ark:/81055/vdc_000000051018
003963314,014848285,ark:/81055/vdc_000000008658
003963151,014873162,ark:/81055/vdc_000000014730
003963088,014867936,ark:/81055/vdc_00000000FE0A
003962984,014905537,ark:/81055/vdc_00000001E9A8
003495461,014939971,ark:/81055/vdc_0000000217AA
003225035,014939893,ark:/81055/vdc_0000000216F6
003962745,014880479,ark:/81055/vdc_000000015630
003962746,014897235,ark:/81055/vdc_00000001B324
003962760,014873161,ark:/81055/vdc_000000014DBA
003962762,014905536,ark:/81055/vdc_00000001E31E
003962766,014891831,ark:/81055/vdc_0000000194D6
003962735,014832350,ark:/81055/vdc_000000047628
003962652,014832349,ark:/81055/vdc_00000002DAF2
003962490,014897233,ark:/81055/vdc_00000001BF30
003962493,014897234,ark:/81055/vdc_00000001BF48
003962417,014848284,ark:/81055/vdc_000000007590
